feature,modality,r2,mae
eye_eyes_not_found_ratio__slope,眼动,0.7892859771284567,0.0002368028711534678
eye_aoi_interval_n__mean,眼动,0.7063528026282211,1.2647254264116785
eye_aoi_interval_n__std,眼动,0.21224979757579954,1.1784183567348019
eye_aoi_interval_n__median,眼动,-0.08174759456818093,3.006603506916261
eye_aoi_interval_n__slope,眼动,0.34108535968276155,0.047534540179439304
eye_aoi_unique_hit_n__mean,眼动,0.7578617756049646,0.35271602326215723
eye_aoi_unique_hit_n__std,眼动,0.023311084799447213,0.3347358041895875
eye_aoi_unique_hit_n__median,眼动,0.23189396496889036,0.748039545116918
eye_aoi_unique_hit_n__slope,眼动,0.6340204657356013,0.012027569984443577
eye_aoi_total_fix_ms__mean,眼动,0.6513480574509731,637.2547245639824
eye_aoi_total_fix_ms__std,眼动,0.17771320501978838,669.5542640481914
eye_aoi_total_fix_ms__median,眼动,0.27352183437080013,880.2340136782827
eye_aoi_total_fix_ms__slope,眼动,0.6382068501987653,21.338290193266207
eye_aoi_fixation_n__mean,眼动,0.6469731270914219,1.1067842280199607
eye_aoi_fixation_n__std,眼动,0.22929761412298355,0.9740797195205549
eye_aoi_fixation_n__median,眼动,0.12599114425289282,1.7164797706188535
eye_aoi_fixation_n__slope,眼动,0.30893758034588736,0.0396777517476042
eye_aoi_fixation_density_per_sec__mean,眼动,0.63115061308154,0.03781845153515783
eye_aoi_fixation_density_per_sec__std,眼动,0.20358396146305824,0.033049113327291504
eye_aoi_fixation_density_per_sec__median,眼动,0.12408531054731797,0.05580325148057197
eye_aoi_fixation_density_per_sec__slope,眼动,0.3338959583314891,0.0013739247188430874
eye_aoi_coverage_ratio__mean,眼动,0.6467496328264294,0.02146102257535414
eye_aoi_coverage_ratio__std,眼动,0.16571110664313304,0.02264977409324873
eye_aoi_coverage_ratio__median,眼动,0.28871231923117646,0.028725526249447658
eye_aoi_coverage_ratio__slope,眼动,0.6505593437488821,0.0007242405198021231
eye_aoi_max_share__mean,眼动,0.5818350265375409,0.05121755408831135
eye_aoi_max_share__std,眼动,-1.1579886199540503,0.05212953740289693
eye_aoi_max_share__median,眼动,0.07414592473209114,0.09420951196816493
eye_aoi_max_share__slope,眼动,0.4695217656553248,0.002230578214379965
eye_aoi_entropy__mean,眼动,0.6520362313464452,0.1118383908552244
eye_aoi_entropy__std,眼动,-0.788443208094828,0.10700137480871352
eye_aoi_entropy__median,眼动,0.1375034668278392,0.19403681685678545
eye_aoi_entropy__slope,眼动,0.5331755274613922,0.0043064045341178895
eye_aoi_pupil_weighted_mean__mean,眼动,0.677344742909459,0.10221316336710917
eye_aoi_pupil_weighted_mean__std,眼动,-8.432429433004176,0.06288910722315792
eye_aoi_pupil_weighted_mean__median,眼动,0.018733846282780187,0.1719541631566358
eye_aoi_pupil_weighted_mean__slope,眼动,-8.469707231041742,0.0031239532998133114
blink_count__mean,眼动,0.6585480227385294,1.6356452706332716
blink_count__std,眼动,0.4201494079276856,0.9323887683667648
blink_count__median,眼动,0.04083104058488041,2.8540195644753172
blink_count__slope,眼动,-0.4643112168493162,0.05248087445627509
blink_rate_per_min__mean,眼动,0.6585480227385294,3.271290541266543
blink_rate_per_min__std,眼动,0.4201494079276856,1.8647775367335295
blink_rate_per_min__median,眼动,0.04083104058488041,5.7080391289506345
blink_rate_per_min__slope,眼动,-0.4643112168493162,0.10496174891255018
blink_duration_mean_ms__mean,眼动,0.6608358133695872,7.447385314394968
blink_duration_mean_ms__std,眼动,-0.15739298073303165,4.901895097027388
blink_duration_mean_ms__median,眼动,-0.11837540987545214,13.805757820539059
blink_duration_mean_ms__slope,眼动,-0.9220805539234329,0.2771774554661234
blink_duration_std_ms__mean,眼动,0.5090843812651885,6.509548201098895
