feature,modality,r2,mae
eye_aoi_pupil_weighted_mean__median,眼动,0.9326148969667,0.043626860305972286
eye_aoi_pupil_weighted_mean__slope,眼动,-0.0744922170033484,0.0012105595043387265
blink_count__mean,眼动,0.8170571450617439,1.1255895198774595
blink_count__std,眼动,0.5219478609819082,0.7686982742586519
blink_count__median,眼动,0.6781239952448368,1.6062304997158887
blink_count__slope,眼动,0.16481150421381485,0.03888942638354533
blink_rate_per_min__mean,眼动,0.8170571450617439,2.251179039754919
blink_rate_per_min__std,眼动,0.5219478609819082,1.5373965485173038
blink_rate_per_min__median,眼动,0.6781239952448368,3.2124609994317774
blink_rate_per_min__slope,眼动,0.16481150421381485,0.07777885276709066
blink_duration_mean_ms__mean,眼动,0.7682709867128835,6.077092358728255
blink_duration_mean_ms__std,眼动,-0.12305434378784463,4.8873382808304
blink_duration_mean_ms__median,眼动,0.3475074032528511,10.656374207977994
blink_duration_mean_ms__slope,眼动,-0.28522850300705893,0.24029307289700702
blink_duration_std_ms__mean,眼动,0.6587739982916454,5.44854047278428
blink_duration_std_ms__std,眼动,0.07335482342884692,5.3900526543076595
blink_duration_std_ms__median,眼动,0.0400388900846651,8.887427415168125
blink_duration_std_ms__slope,眼动,0.18993077855695983,0.19948503065801348
blink_duration_median_ms__mean,眼动,0.7480412471378337,5.4523742711504815
blink_duration_median_ms__std,眼动,-0.19729160184486805,4.862329680284861
blink_duration_median_ms__median,眼动,0.30273418441375066,10.336990160104017
blink_duration_median_ms__slope,眼动,-0.2997525707918165,0.21621750940252457
blink_total_duration_ratio__mean,眼动,0.8431767291439554,0.003945383592749795
blink_total_duration_ratio__std,眼动,0.7066114796441828,0.002760812544850235
blink_total_duration_ratio__median,眼动,0.6845879343847632,0.005319517738900977
blink_total_duration_ratio__slope,眼动,0.29940177452732697,0.00013299242964226146
log_action_count_win__mean,行为,0.6145868399413957,0.7496550440224758
log_action_count_win__std,行为,-0.9442662407700007,1.1620426398291193
log_action_count_win__median,行为,0.3539932178079518,1.3227122990623
log_action_count_win__slope,行为,0.4788081033296022,0.0326798533802074
log_unique_device_count_win__mean,行为,0.5040561096076193,0.16301679330576974
log_unique_device_count_win__std,行为,-1.6588947166487276,0.25520600010835875
log_unique_device_count_win__median,行为,0.13187715335379102,0.37639505400083306
log_unique_device_count_win__slope,行为,0.5389070403649616,0.0072195677338864166
log_action_density_win__mean,行为,0.614586839941411,0.024988501467415672
log_action_density_win__std,行为,-0.9442662407700193,0.03873475466097079
log_action_density_win__median,行为,0.3539932178079609,0.04409040996874239
log_action_density_win__slope,行为,0.4788081033295839,0.0010893284460069255
log_correct_action_count_win__mean,行为,0.381383993718155,0.5718867906232826
log_correct_action_count_win__std,行为,-0.8696655903192816,1.0497315570822083
log_correct_action_count_win__median,行为,0.10255555727980903,0.7926494143583825
log_correct_action_count_win__slope,行为,0.4192401210514636,0.02757877279429649
log_error_action_count_win__mean,行为,0.6457789421850526,0.2410598785960418
log_error_action_count_win__std,行为,0.5682810465345975,0.3295673666837856
log_error_action_count_win__median,行为,-0.6133050911306965,0.26261180861096595
log_error_action_count_win__slope,行为,0.2661441915193473,0.011069038378969576
log_duplicate_action_count_win__mean,行为,0.21604084730696305,0.15081453423184735
log_duplicate_action_count_win__std,行为,0.15809394334396,0.3516425123775791
log_duplicate_action_count_win__median,行为,,0.051292170843966006
log_duplicate_action_count_win__slope,行为,0.16321711981611342,0.00587436406763115
log_extra_action_count_win__mean,行为,0.8093462515426523,0.15583278137887413
log_extra_action_count_win__std,行为,0.5387980499320302,0.3638237397068223
log_extra_action_count_win__median,行为,-0.7997550495380135,0.09325640985186684
log_extra_action_count_win__slope,行为,0.9292683783810536,0.00550003723066294
log_disallowed_action_count_win__mean,行为,0.7440920432309477,0.3962167167138372
log_disallowed_action_count_win__std,行为,0.4081902287814978,0.6118929012828812
log_disallowed_action_count_win__median,行为,0.32242303444539644,0.5385204282749962
log_disallowed_action_count_win__slope,行为,0.35186208145528586,0.01759407557673847
log_error_rate_win__mean,行为,0.5953051032290247,0.06801225182589549
log_error_rate_win__std,行为,-0.2463413441893585,0.11173730879376577
log_error_rate_win__median,行为,0.3434423158616312,0.10440533534113748
log_error_rate_win__slope,行为,0.25275793039910444,0.0030614404561393866
log_duplicate_rate_win__mean,行为,0.31444863844328463,0.023352390894556842
log_duplicate_rate_win__std,行为,0.245420128793977,0.05339105258222085
log_duplicate_rate_win__median,行为,,0.008397804514181225
log_duplicate_rate_win__slope,行为,-0.04109765931441456,0.000852166640743155
log_extra_rate_win__mean,行为,0.6082619619342025,0.031651704732187196
log_extra_rate_win__std,行为,0.07554460087577519,0.07647795278853506
log_extra_rate_win__median,行为,-4.709555457609454,0.02055098253425075
log_extra_rate_win__slope,行为,0.7838902488006401,0.00116729351923349
log_unique_step_count_win__mean,行为,0.5094401681848366,0.17193565936314986
log_unique_step_count_win__std,行为,-0.9857463040260681,0.26728925630834344
log_unique_step_count_win__median,行为,0.09426642344725344,0.33787339176694065
log_unique_step_count_win__slope,行为,0.41527379996790637,0.00813002115869041
