feature,modality,r2,mae
eye_pupil_filtered_mean__median,眼动,0.9333283205720501,0.04419766557018847
eye_pupil_filtered_mean__slope,眼动,0.24420902975433623,0.0009780390009812632
eye_pupil_filtered_std__mean,眼动,0.8342202107751209,0.013988201865484369
eye_pupil_filtered_std__std,眼动,0.19137347172966435,0.010763884799013758
eye_pupil_filtered_std__median,眼动,0.3717128843070727,0.02607038871841842
eye_pupil_filtered_std__slope,眼动,0.42982059064149436,0.0005385673826848649
eye_valid_ratio__mean,眼动,0.8891426683393546,0.013958304961132194
eye_valid_ratio__std,眼动,0.7341074819903769,0.010494875468311184
eye_valid_ratio__median,眼动,0.5521307898252108,0.02301269247129756
eye_valid_ratio__slope,眼动,0.5105714341951038,0.00041118511854432296
eye_fixation_ratio__mean,眼动,0.9321731392217852,0.014479551373047003
eye_fixation_ratio__std,眼动,0.46424406961156184,0.010726520353939496
eye_fixation_ratio__median,眼动,0.8038880551834013,0.023775652776481266
eye_fixation_ratio__slope,眼动,0.18323568635178877,0.0005024455515596968
eye_saccade_ratio__mean,眼动,0.8994322284880277,0.008727729469480057
eye_saccade_ratio__std,眼动,0.30465107567369365,0.006003575034681366
eye_saccade_ratio__median,眼动,0.7106520153156515,0.014493098539007312
eye_saccade_ratio__slope,眼动,-0.2398481373054251,0.0003176758665692403
eye_eyes_not_found_ratio__mean,眼动,0.8939805403863089,0.0044422000286211015
eye_eyes_not_found_ratio__std,眼动,0.894749983757464,0.0034119055234332085
eye_eyes_not_found_ratio__median,眼动,-0.03978207566992631,0.009192034011882257
eye_eyes_not_found_ratio__slope,眼动,0.9286776499971382,0.00012669343893606408
eye_aoi_interval_n__mean,眼动,0.3971780531449218,1.582257493332356
eye_aoi_interval_n__std,眼动,0.47819908041483417,0.8151637520683057
eye_aoi_interval_n__median,眼动,-0.8197675958544126,2.7378048780487805
eye_aoi_interval_n__slope,眼动,-0.1853704694449403,0.051778326113487795
eye_aoi_unique_hit_n__mean,眼动,0.2699110740651973,0.610716519918952
eye_aoi_unique_hit_n__std,眼动,-0.10197131789086278,0.3337092272624704
eye_aoi_unique_hit_n__median,眼动,-0.848173697428235,0.9939024390243902
eye_aoi_unique_hit_n__slope,眼动,0.05745217987135309,0.017996724476537575
eye_aoi_total_fix_ms__mean,眼动,0.4085704249058011,804.746557548843
eye_aoi_total_fix_ms__std,眼动,0.3439626633838011,581.2653921143768
eye_aoi_total_fix_ms__median,眼动,-1.0651343016284636,1324.8900544037294
eye_aoi_total_fix_ms__slope,眼动,0.36974908951367336,26.21459862709224
eye_aoi_fixation_n__mean,眼动,0.5646229064904397,1.1954418411179073
eye_aoi_fixation_n__std,眼动,0.39172338461095124,0.7986714719734116
eye_aoi_fixation_n__median,眼动,-0.4250124700315707,2.0010646946035657
eye_aoi_fixation_n__slope,眼动,0.2794852330490184,0.038487126036533564
eye_aoi_fixation_density_per_sec__mean,眼动,0.5515246965992677,0.04046066695451869
eye_aoi_fixation_density_per_sec__std,眼动,0.36610659111017707,0.027329227497529612
eye_aoi_fixation_density_per_sec__median,眼动,-0.4646739858141091,0.06632334114071865
eye_aoi_fixation_density_per_sec__slope,眼动,0.33656585338569267,0.001305926285394316
eye_aoi_coverage_ratio__mean,眼动,0.3872158711069368,0.027330844086165214
eye_aoi_coverage_ratio__std,眼动,0.32101603714799887,0.019725434314186243
eye_aoi_coverage_ratio__median,眼动,-1.013502673257498,0.044211277536495265
eye_aoi_coverage_ratio__slope,眼动,0.3859479021133012,0.0008954600201593221
eye_aoi_max_share__mean,眼动,-0.26076242669313676,0.08932845979160065
eye_aoi_max_share__std,眼动,-0.6541614196936769,0.03954644179970816
eye_aoi_max_share__median,眼动,-1.2442136103401036,0.1494206930993084
eye_aoi_max_share__slope,眼动,0.33932091422559096,0.0029212876107471467
eye_aoi_entropy__mean,眼动,0.09882646908495507,0.17761483865115674
